trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,cost,gross_profit,shipping_cost_total,allocated_marketing_dzd,net_profit
22779,2025-08-25 14:26:00,2,P120,C0316,1,1500.0,1029.0,471.0,542.6666666666666,72.20843941673418,-143.88
22780,2023-07-12 12:49:00,1,P137,C0962,1,2200.0,1422.0,778.0,0.0,239.12933142619852,538.87
22781,2023-09-28 15:19:00,1,P119,C0568,2,5600.0,3390.0,2210.0,0.0,214.19478933246134,1995.81
22782,2025-12-09 10:30:00,6,P131,C0071,1,360000.0,218747.0,141253.0,0.0,8361.712439418417,132891.29
22783,2023-08-15 13:33:00,1,P104,C1047,1,310000.0,196558.0,113442.0,0.0,5940.173410404624,107501.83
22784,2024-03-16 19:07:00,9,P125,C0707,3,13500.0,9258.0,4242.0,488.0,348.2051623203832,3405.79
22785,2024-08-18 14:38:00,1,P134,C0611,1,28000.0,17855.0,10145.0,0.0,0.0,10145.0
22786,2023-10-19 16:01:00,2,P119,C0554,3,8400.0,5085.0,3315.0,542.6666666666666,374.1448744769874,2398.19
22787,2025-02-18 15:42:00,6,P120,C0597,3,4500.0,3087.0,1413.0,0.0,257.63300468221746,1155.37
22788,2024-06-17 10:55:00,3,P110,C0934,1,24000.0,15039.0,8961.0,488.0,568.9506880733945,7904.05
22789,2025-02-25 13:51:00,11,P137,C0113,1,2200.0,1422.0,778.0,992.3333333333334,261.4791328712579,-475.81
22790,2024-01-05 20:44:00,4,P136,C0613,2,5000.0,3212.0,1788.0,488.0,530.3052265385571,769.69
22791,2024-05-30 19:29:00,1,P113,C0035,1,58000.0,37157.0,20843.0,0.0,1484.5686598082932,19358.43
22792,2023-04-30 18:34:00,2,P123,C0785,1,9500.0,7113.0,2387.0,542.6666666666666,187.8707224334601,1656.46
22793,2024-07-14 17:08:00,3,P121,C0914,5,4000.0,2630.0,1370.0,488.0,163.41101003877793,718.59
22794,2024-02-17 11:46:00,9,P118,C0066,2,7000.0,4946.0,2054.0,488.0,467.69621090949204,1098.3
22795,2025-11-04 16:38:00,12,P130,C0436,1,130000.0,83075.0,46925.0,992.3333333333334,4981.822709163347,40950.84
22796,2025-10-08 17:59:00,6,P130,C1044,1,130000.0,83075.0,46925.0,0.0,1659.8831030818278,45265.12
22797,2025-07-12 12:12:00,2,P137,C0170,2,4400.0,2844.0,1556.0,542.6666666666666,296.081402124703,717.25
22798,2023-09-07 13:58:00,4,P125,C0497,1,4500.0,3086.0,1414.0,488.0,116.9532770927969,809.05
22799,2023-03-30 20:01:00,3,P111,C0994,1,185000.0,117065.0,67935.0,488.0,7185.757205503297,60261.24
22800,2025-11-10 13:39:00,2,P118,C0189,1,3500.0,2473.0,1027.0,542.6666666666666,169.9368080217255,314.4
22801,2023-08-09 17:38:00,7,P120,C0642,1,1500.0,1029.0,471.0,542.6666666666666,109.4515358444128,-181.12
22802,2024-11-06 18:25:00,8,P136,C1018,1,2500.0,1606.0,894.0,488.0,0.0,406.0
22803,2024-03-23 12:17:00,5,P137,C0115,5,11000.0,7110.0,3890.0,488.0,1026.3367186916587,2375.66
22804,2025-10-22 16:23:00,6,P137,C0640,1,2200.0,1422.0,778.0,0.0,204.27470534904805,573.73
22805,2024-02-16 19:20:00,2,P109,C1181,1,42000.0,31127.0,10873.0,542.6666666666666,798.3813659692064,9531.95
22806,2025-10-04 09:28:00,1,P109,C1012,1,42000.0,31127.0,10873.0,0.0,752.8245690595679,10120.18
22807,2024-05-11 18:22:00,4,P118,C0277,2,7000.0,4946.0,2054.0,488.0,179.17207963203538,1386.83
22808,2025-12-11 12:13:00,7,P128,C0834,1,58000.0,37743.0,20257.0,542.6666666666666,1347.1647819063005,18367.17
22809,2025-03-03 14:09:00,7,P133,C1191,1,45000.0,32905.0,12095.0,542.6666666666666,2201.4344051336607,9350.9
22810,2023-05-06 19:38:00,11,P137,C0344,3,6600.0,4266.0,2334.0,992.3333333333334,814.2654028436019,527.4
22811,2025-04-16 18:01:00,6,P137,C0025,2,4400.0,2844.0,1556.0,0.0,562.3383115665813,993.66
22812,2023-12-23 13:16:00,11,P120,C0756,1,1500.0,1029.0,471.0,992.3333333333334,113.8118555029509,-635.15
22813,2025-03-08 14:49:00,3,P135,C0392,1,12000.0,8606.0,3394.0,488.0,587.0491747023094,2318.95
22814,2023-07-02 13:42:00,1,P118,C1155,3,10500.0,7419.0,3081.0,0.0,-555.5336328314716,3636.53
22815,2024-12-31 17:45:00,3,P137,C0231,5,11000.0,7110.0,3890.0,488.0,1316.2865901529028,2085.71
22816,2025-12-22 13:36:00,5,P119,C0086,1,2800.0,1695.0,1105.0,488.0,166.29459101280176,450.71
22817,2024-11-20 13:33:00,7,P124,C0025,1,48000.0,33033.0,14967.0,542.6666666666666,2173.858845096242,12250.47
22818,2024-01-04 20:52:00,7,P126,C1005,1,24000.0,17991.0,6009.0,542.6666666666666,447.06113429904246,5019.27
22819,2023-10-16 15:30:00,9,P124,C0631,1,48000.0,33033.0,14967.0,488.0,989.1253851623608,13489.87
22820,2025-02-09 16:20:00,6,P118,C0779,1,3500.0,2473.0,1027.0,0.0,200.38122586394692,826.62
22821,2024-04-09 19:46:00,1,P101,C0793,1,260000.0,167880.0,92120.0,0.0,5993.660765276985,86126.34
22822,2023-11-16 20:04:00,1,P121,C0207,3,2400.0,1578.0,822.0,0.0,148.9580187254606,673.04
22823,2024-06-06 11:18:00,2,P125,C1095,1,4500.0,3086.0,1414.0,542.6666666666666,74.78032851771225,796.55
22824,2025-05-23 19:12:00,2,P135,C0454,1,12000.0,8606.0,3394.0,542.6666666666666,1266.60810061032,1584.73
22825,2025-06-09 15:30:00,1,P121,C0880,2,1600.0,1052.0,548.0,0.0,83.47975882859603,464.52
22826,2024-04-28 15:59:00,6,P119,C1070,5,14000.0,8475.0,5525.0,0.0,1028.127810303375,4496.87
22827,2024-02-11 11:03:00,4,P103,C0763,1,98000.0,63780.0,34220.0,488.0,1862.8898539281486,31869.11
22828,2025-05-09 10:52:00,12,P113,C0872,1,58000.0,37157.0,20843.0,992.3333333333334,1591.3491081760505,18259.32
22829,2025-06-30 12:36:00,3,P109,C0282,1,42000.0,31127.0,10873.0,488.0,990.873786407767,9394.13
22830,2024-05-09 12:09:00,1,P109,C0127,1,42000.0,31127.0,10873.0,0.0,1245.9554140127389,9627.04
22831,2023-04-13 17:38:00,3,P125,C0320,5,22500.0,15430.0,7070.0,488.0,444.9569741845107,6137.04
22832,2023-08-16 12:17:00,1,P120,C0532,1,1500.0,1029.0,471.0,0.0,109.4515358444128,361.55
22833,2023-03-22 12:24:00,8,P121,C0771,2,1600.0,1052.0,548.0,488.0,62.14708934489338,-2.15
22834,2024-10-29 10:11:00,2,P121,C0548,2,1600.0,1052.0,548.0,542.6666666666666,89.8887092171597,-84.56
22835,2025-09-17 12:00:00,12,P118,C0630,1,3500.0,2473.0,1027.0,992.3333333333334,140.46737946293197,-105.8
22836,2024-05-25 15:51:00,5,P130,C0619,1,130000.0,83075.0,46925.0,488.0,2025.4388816644991,44411.56
22837,2025-06-19 10:48:00,5,P108,C0012,1,48000.0,31082.0,16918.0,488.0,1132.4271844660193,15297.57
22838,2024-03-26 18:34:00,12,P121,C0545,2,1600.0,1052.0,548.0,992.3333333333334,84.67082719462331,-529.0
22839,2023-12-29 18:40:00,4,P120,C0528,2,3000.0,2058.0,942.0,488.0,227.6237110059018,226.38
22840,2023-03-14 14:37:00,6,P120,C0226,1,1500.0,1029.0,471.0,0.0,58.26289626083754,412.74
22841,2024-09-10 12:04:00,11,P119,C0342,2,5600.0,3390.0,2210.0,992.3333333333334,0.0,1217.67
22842,2023-06-23 15:38:00,6,P103,C1140,1,98000.0,63780.0,34220.0,0.0,1560.8770510746476,32659.12
22843,2023-04-04 09:57:00,1,P134,C1040,1,28000.0,17855.0,10145.0,0.0,0.0,10145.0
22844,2025-01-18 19:41:00,4,P120,C0149,1,1500.0,1029.0,471.0,488.0,0.0,-17.0
22845,2024-03-12 12:13:00,4,P109,C0810,1,42000.0,31127.0,10873.0,488.0,640.4049014384657,9744.6
22846,2025-07-31 17:43:00,9,P118,C0122,5,17500.0,12365.0,5135.0,488.0,1020.6272735471846,3626.37
22847,2023-12-24 10:51:00,4,P120,C0675,3,4500.0,3087.0,1413.0,488.0,341.43556650885273,583.56
22848,2025-09-08 20:48:00,4,P118,C0139,1,3500.0,2473.0,1027.0,488.0,140.46737946293197,398.53
22849,2024-12-07 18:14:00,2,P119,C0606,1,2800.0,1695.0,1105.0,542.6666666666666,142.43358176238493,419.9
22850,2023-10-26 17:56:00,2,P123,C0662,1,9500.0,7113.0,2387.0,542.6666666666666,195.76439914671724,1648.57
22851,2025-07-13 18:29:00,8,P128,C0231,1,58000.0,37743.0,20257.0,488.0,848.420365535248,18920.58
22852,2025-10-03 13:11:00,3,P113,C0269,1,58000.0,37157.0,20843.0,488.0,2959.4883852920907,17395.51
22853,2025-03-13 10:49:00,2,P125,C0952,3,13500.0,9258.0,4242.0,542.6666666666666,253.37298810356893,3445.96
22854,2025-09-19 20:55:00,7,P113,C1094,1,58000.0,37157.0,20843.0,542.6666666666666,2327.7451453857298,17972.59
22855,2025-05-08 13:59:00,7,P118,C0351,2,7000.0,4946.0,2054.0,542.6666666666666,192.05937512469575,1319.27
22856,2024-07-02 16:48:00,5,P117,C1174,1,290000.0,209699.0,80301.0,488.0,11847.298227811401,67965.7
22857,2025-06-17 11:25:00,6,P136,C0006,2,5000.0,3212.0,1788.0,0.0,329.5214299442629,1458.48
22858,2024-06-21 20:39:00,3,P125,C0383,1,4500.0,3086.0,1414.0,488.0,74.78032851771225,851.22
22859,2024-06-19 12:07:00,6,P136,C0870,2,5000.0,3212.0,1788.0,0.0,388.3828996282528,1399.62
22860,2023-08-13 17:07:00,5,P119,C0776,2,5600.0,3390.0,2210.0,488.0,408.6190671524745,1313.38
22861,2025-05-04 18:28:00,7,P109,C0700,1,42000.0,31127.0,10873.0,542.6666666666666,-838.1463687150838,11168.48
22862,2024-09-17 19:53:00,1,P120,C0183,1,1500.0,1029.0,471.0,0.0,0.0,471.0
22863,2023-01-27 18:13:00,1,P120,C0291,3,4500.0,3087.0,1413.0,0.0,189.20041955785058,1223.8
22864,2023-07-28 10:09:00,1,P120,C0376,2,3000.0,2058.0,942.0,0.0,-158.72389509470617,1100.72
22865,2023-03-26 16:33:00,5,P121,C1025,1,800.0,526.0,274.0,488.0,31.07354467244669,-245.07
22866,2024-05-02 13:25:00,7,P119,C1003,2,5600.0,3390.0,2210.0,542.6666666666666,143.33766370562833,1524.0
22867,2025-06-29 10:50:00,2,P136,C0791,1,2500.0,1606.0,894.0,542.6666666666666,164.76071497213144,186.57
22868,2023-06-22 19:36:00,1,P133,C0374,1,45000.0,32905.0,12095.0,0.0,5225.10605566174,6869.89
22869,2025-08-16 09:01:00,3,P120,C0282,5,7500.0,5145.0,2355.0,488.0,361.0421970836708,1505.96
22870,2024-06-02 16:40:00,7,P103,C0936,1,98000.0,63780.0,34220.0,542.6666666666666,2323.2153096330276,31354.12
22871,2023-08-30 09:07:00,8,P118,C0208,3,10500.0,7419.0,3081.0,488.0,766.1607509108896,1826.84
22872,2024-09-09 17:13:00,6,P129,C0509,1,68000.0,46007.0,21993.0,0.0,932.3692636072573,21060.63
22873,2024-05-03 13:35:00,3,P125,C1022,3,13500.0,9258.0,4242.0,488.0,0.0,3754.0
22874,2023-11-14 09:20:00,7,P121,C0458,3,2400.0,1578.0,822.0,542.6666666666666,148.9580187254606,130.38
22875,2025-06-27 16:46:00,5,P125,C0094,3,13500.0,9258.0,4242.0,488.0,199.4284940411701,3554.57
22876,2024-09-01 18:03:00,5,P136,C0753,2,5000.0,3212.0,1788.0,488.0,424.02593315289226,875.97
22877,2024-04-16 12:16:00,9,P120,C0286,5,7500.0,5145.0,2355.0,488.0,550.7827555196653,1316.22
22878,2025-01-11 17:28:00,10,P137,C1183,5,11000.0,7110.0,3890.0,992.3333333333334,1215.623807706982,1682.04
22879,2024-04-24 13:34:00,1,P110,C0831,1,24000.0,15039.0,8961.0,0.0,553.2609937178755,8407.74
22880,2024-07-16 11:03:00,10,P106,C0700,1,320000.0,198987.0,121013.0,992.3333333333334,7066.329781390751,112954.34
22881,2025-03-13 12:19:00,5,P119,C0634,2,5600.0,3390.0,2210.0,488.0,128.6361594785715,1593.36
22882,2025-03-23 18:01:00,4,P126,C0950,1,24000.0,17991.0,6009.0,488.0,450.4408677396781,5070.56
22883,2025-02-02 13:28:00,2,P136,C0333,1,2500.0,1606.0,894.0,542.6666666666666,297.1353782627931,54.2
22884,2025-07-26 16:11:00,4,P126,C0782,1,24000.0,17991.0,6009.0,488.0,309.5340222265549,5211.47
22885,2025-02-20 12:26:00,8,P134,C0816,1,28000.0,17855.0,10145.0,488.0,3327.9162365432826,6329.08
22886,2025-08-20 18:20:00,6,P118,C0673,1,3500.0,2473.0,1027.0,0.0,168.4863586390464,858.51
22887,2023-09-24 17:18:00,6,P134,C1166,1,28000.0,17855.0,10145.0,0.0,1996.2806424344885,8148.72
22888,2023-06-18 12:50:00,3,P125,C0066,1,4500.0,3086.0,1414.0,488.0,89.0633484162896,836.94
22889,2024-05-24 12:56:00,11,P137,C1078,3,6600.0,4266.0,2334.0,992.3333333333334,364.10834979723404,977.56
22890,2024-02-18 20:03:00,1,P137,C0711,3,6600.0,4266.0,2334.0,0.0,622.8220858895706,1711.18
22891,2023-01-23 18:12:00,8,P125,C0857,1,4500.0,3086.0,1414.0,488.0,125.03667201466881,800.96
22892,2023-03-06 10:18:00,8,P121,C0496,3,2400.0,1578.0,822.0,488.0,93.22063401734007,240.78
22893,2024-02-28 13:18:00,2,P121,C0484,1,800.0,526.0,274.0,542.6666666666666,53.450995532513375,-322.12
22894,2025-03-24 14:24:00,10,P125,C0735,3,13500.0,9258.0,4242.0,992.3333333333334,253.37298810356893,2996.29
22895,2025-07-06 19:06:00,6,P125,C0974,3,13500.0,9258.0,4242.0,0.0,174.11288750243713,4067.89
22896,2023-03-19 18:00:00,2,P121,C0375,2,1600.0,1052.0,548.0,542.6666666666666,62.14708934489338,-56.81
22897,2023-01-09 15:40:00,4,P136,C0618,2,5000.0,3212.0,1788.0,488.0,650.2563110552278,649.74
22898,2023-10-11 16:33:00,6,P136,C0342,3,7500.0,4818.0,2682.0,0.0,558.5196204567385,2123.48
22899,2024-09-09 18:00:00,3,P114,C0120,1,75000.0,53367.0,21633.0,488.0,0.0,21145.0
22900,2024-01-19 13:19:00,4,P118,C0167,3,10500.0,7419.0,3081.0,488.0,0.0,2593.0
22901,2024-11-29 16:57:00,2,P113,C0623,1,58000.0,37157.0,20843.0,542.6666666666666,3985.8892153598977,16314.44
22902,2024-02-16 11:12:00,10,P134,C0443,1,28000.0,17855.0,10145.0,992.3333333333334,2642.2755158951477,6510.39
22903,2024-10-13 09:29:00,11,P127,C1148,1,9500.0,6907.0,2593.0,992.3333333333334,188.74615801844152,1411.92
22904,2025-04-11 12:13:00,3,P105,C0292,1,85000.0,52017.0,32983.0,488.0,0.0,32495.0
22905,2024-11-07 19:11:00,11,P108,C1157,1,48000.0,31082.0,16918.0,992.3333333333334,1563.2147141143544,14362.45
22906,2024-04-03 15:58:00,1,P121,C0988,1,800.0,526.0,274.0,0.0,58.75016058876429,215.25
22907,2024-03-29 16:05:00,7,P131,C1008,1,360000.0,218747.0,141253.0,542.6666666666666,4867.333081855903,135843.0
22908,2025-01-09 19:55:00,2,P124,C0389,1,48000.0,33033.0,14967.0,542.6666666666666,1088.81822088526,13335.52
22909,2023-09-30 16:34:00,5,P110,C0408,1,24000.0,15039.0,8961.0,488.0,432.4870349492672,8040.51
22910,2025-06-26 16:16:00,3,P119,C0186,1,2800.0,1695.0,1105.0,488.0,146.08957795004306,470.91
22911,2024-11-14 11:03:00,5,P130,C0788,1,130000.0,83075.0,46925.0,488.0,2530.923344947735,43906.08
22912,2023-12-24 17:33:00,7,P121,C0253,2,1600.0,1052.0,548.0,542.6666666666666,121.39931253648096,-116.07
22913,2024-07-26 19:22:00,3,P118,C1166,2,7000.0,4946.0,2054.0,488.0,285.96926756786144,1280.03
22914,2024-04-28 16:34:00,3,P106,C0301,1,320000.0,198987.0,121013.0,488.0,7376.813249571674,113148.19
22915,2024-10-16 12:44:00,9,P137,C0364,3,6600.0,4266.0,2334.0,488.0,501.26582278481015,1344.73
22916,2025-08-12 17:36:00,6,P128,C0719,1,58000.0,37743.0,20257.0,0.0,782.5591216216216,19474.44
22917,2025-12-18 10:30:00,1,P137,C0351,2,4400.0,2844.0,1556.0,0.0,500.31684153775973,1055.68
22918,2024-10-26 13:11:00,8,P136,C0694,1,2500.0,1606.0,894.0,488.0,189.873417721519,216.13
22919,2024-12-11 15:19:00,1,P125,C0023,2,9000.0,6172.0,2828.0,0.0,136.30326231691078,2691.7
22920,2024-02-21 14:17:00,7,P113,C0663,1,58000.0,37157.0,20843.0,542.6666666666666,3875.1971761072195,16425.14
22921,2024-10-21 11:29:00,6,P137,C0637,1,2200.0,1422.0,778.0,0.0,167.08860759493672,610.91
22922,2024-01-27 18:17:00,4,P137,C0159,3,6600.0,4266.0,2334.0,488.0,700.0028990308954,1146.0
22923,2024-08-26 19:32:00,7,P110,C0494,1,24000.0,15039.0,8961.0,542.6666666666666,494.978313253012,7923.36
22924,2023-12-26 13:15:00,2,P131,C0566,1,360000.0,218747.0,141253.0,542.6666666666666,9675.276073619632,131035.06
22925,2025-11-07 15:16:00,5,P120,C0080,3,4500.0,3087.0,1413.0,488.0,218.4901817422185,706.51
22926,2023-09-26 14:44:00,6,P119,C0344,2,5600.0,3390.0,2210.0,0.0,214.19478933246134,1995.81
22927,2025-10-03 09:17:00,2,P118,C0115,2,7000.0,4946.0,2054.0,542.6666666666666,357.1796327076661,1154.15
22928,2025-01-20 15:19:00,1,P137,C0552,3,6600.0,4266.0,2334.0,0.0,729.3742846241893,1604.63
22929,2025-06-27 19:56:00,8,P133,C0835,1,45000.0,32905.0,12095.0,488.0,2965.6928694983662,8641.31
22930,2025-09-19 19:38:00,6,P119,C0532,1,2800.0,1695.0,1105.0,0.0,112.37390357034559,992.63
22931,2024-12-01 11:45:00,4,P128,C0658,1,58000.0,37743.0,20257.0,488.0,1310.9511400651465,18458.05
22932,2024-06-21 15:55:00,10,P103,C0059,1,98000.0,63780.0,34220.0,992.3333333333334,2323.2153096330276,30904.45
22933,2025-09-13 12:49:00,4,P110,C0393,1,24000.0,15039.0,8961.0,488.0,306.91772885283893,8166.08
22934,2025-12-17 15:44:00,4,P119,C0182,1,2800.0,1695.0,1105.0,488.0,166.29459101280176,450.71
22935,2025-08-22 13:34:00,4,P118,C0299,1,3500.0,2473.0,1027.0,488.0,168.4863586390464,370.51
22936,2023-08-05 18:56:00,11,P119,C1061,3,8400.0,5085.0,3315.0,992.3333333333334,612.9286007287117,1709.74
22937,2025-06-06 15:37:00,4,P137,C0976,1,2200.0,1422.0,778.0,488.0,144.9894291754757,145.01
22938,2023-11-08 10:47:00,3,P118,C0435,2,7000.0,4946.0,2054.0,488.0,434.46088794926004,1131.54
22939,2024-12-02 16:56:00,4,P123,C0305,1,9500.0,7113.0,2387.0,488.0,143.87566577896138,1755.12
22940,2024-03-11 17:04:00,1,P118,C0657,1,3500.0,2473.0,1027.0,0.0,185.2174344882385,841.78
22941,2023-02-05 15:17:00,2,P118,C1117,1,3500.0,2473.0,1027.0,542.6666666666666,195.61590012246563,288.72
22942,2023-11-08 10:38:00,1,P121,C0420,2,1600.0,1052.0,548.0,0.0,99.30534581697373,448.69
22943,2025-04-06 17:53:00,2,P118,C0457,3,10500.0,7419.0,3081.0,542.6666666666666,366.18307749906404,2172.15
22944,2025-09-14 12:09:00,5,P104,C0595,1,310000.0,196558.0,113442.0,488.0,3964.353997682503,108989.65
22945,2024-02-17 17:05:00,4,P123,C0516,1,9500.0,7113.0,2387.0,488.0,234.9491121697705,1664.05
22946,2023-08-13 14:27:00,1,P121,C0443,3,2400.0,1578.0,822.0,0.0,175.12245735106052,646.88
22947,2024-09-21 20:11:00,5,P120,C0481,3,4500.0,3087.0,1413.0,488.0,0.0,925.0
22948,2023-03-09 10:31:00,4,P136,C0227,1,2500.0,1606.0,894.0,488.0,290.94249677227134,115.06
22949,2023-03-18 13:22:00,8,P121,C0492,2,1600.0,1052.0,548.0,488.0,62.14708934489338,-2.15
22950,2025-04-29 16:53:00,2,P119,C0800,2,5600.0,3390.0,2210.0,542.6666666666666,195.29764133283413,1472.04
22951,2024-01-06 16:14:00,3,P136,C0768,3,7500.0,4818.0,2682.0,488.0,795.4578398078356,1398.54
22952,2025-07-17 19:58:00,2,P119,C0452,3,8400.0,5085.0,3315.0,542.6666666666666,489.9010913026486,2282.43
22953,2023-10-07 15:19:00,7,P109,C1140,1,42000.0,31127.0,10873.0,542.6666666666666,786.6346153846154,9543.7
22954,2024-12-06 16:43:00,5,P105,C0045,1,85000.0,52017.0,32983.0,488.0,1764.1163793103447,30730.88
22955,2025-11-11 11:34:00,2,P127,C0520,1,9500.0,6907.0,2593.0,542.6666666666666,261.7682926829268,1788.57
22956,2025-01-04 20:05:00,10,P124,C1135,1,48000.0,33033.0,14967.0,992.3333333333334,1088.81822088526,12885.85
22957,2025-08-02 12:29:00,3,P134,C0331,1,28000.0,17855.0,10145.0,488.0,-2621.595714688469,12278.6
22958,2024-01-11 13:52:00,5,P121,C1119,3,2400.0,1578.0,822.0,488.0,0.0,334.0
22959,2023-12-27 12:49:00,1,P100,C0086,1,125000.0,87901.0,37099.0,0.0,1880.4655617556425,35218.53
22960,2025-08-23 14:18:00,3,P120,C0659,3,4500.0,3087.0,1413.0,488.0,216.62531825020253,708.37
22961,2025-10-23 19:30:00,3,P108,C0747,1,48000.0,31082.0,16918.0,488.0,860.3709360680778,15569.63
22962,2025-08-19 19:47:00,2,P102,C1013,1,195000.0,141052.0,53948.0,542.6666666666666,3641.638487549954,49763.69
22963,2025-09-27 13:19:00,4,P121,C0408,1,800.0,526.0,274.0,488.0,32.10682959152731,-246.11
22964,2025-07-27 14:18:00,4,P118,C0828,1,3500.0,2473.0,1027.0,488.0,204.12545470943692,334.87
22965,2025-08-16 16:01:00,1,P118,C1192,3,10500.0,7419.0,3081.0,0.0,505.45907591713916,2575.54
22966,2024-07-03 19:22:00,8,P135,C0303,1,12000.0,8606.0,3394.0,488.0,892.1719774104456,2013.83
22967,2025-12-11 13:58:00,2,P126,C0628,1,24000.0,17991.0,6009.0,542.6666666666666,498.3792705066843,4967.95
22968,2024-04-20 18:38:00,10,P121,C0021,1,800.0,526.0,274.0,992.3333333333334,58.75016058876429,-777.08
22969,2025-03-25 09:05:00,10,P137,C1122,1,2200.0,1422.0,778.0,992.3333333333334,107.62568202875674,-321.96
22970,2025-10-11 17:38:00,2,P136,C0613,2,5000.0,3212.0,1788.0,542.6666666666666,464.2606939751092,781.07
22971,2023-12-22 12:12:00,6,P112,C0759,1,38000.0,25796.0,12204.0,0.0,2883.2336727414227,9320.77
22972,2024-06-17 14:03:00,1,P109,C0974,1,42000.0,31127.0,10873.0,0.0,995.6637041284404,9877.34
22973,2023-05-12 13:54:00,1,P124,C1027,1,48000.0,33033.0,14967.0,0.0,1030.5736177262372,13936.43
22974,2025-04-17 09:32:00,1,P110,C0313,1,24000.0,15039.0,8961.0,0.0,0.0,8961.0
22975,2025-07-31 14:27:00,1,P116,C0515,1,145000.0,90588.0,54412.0,0.0,8456.62598081953,45955.37
22976,2025-06-18 17:10:00,1,P119,C1168,5,14000.0,8475.0,5525.0,0.0,730.4478897502154,4794.55
22977,2025-09-23 12:06:00,4,P125,C0477,1,4500.0,3086.0,1414.0,488.0,108.34678899082569,817.65
22978,2025-10-12 12:55:00,5,P120,C1023,2,3000.0,2058.0,942.0,488.0,153.07698544614263,300.92
22979,2023-09-17 11:22:00,6,P117,C0223,1,290000.0,209699.0,80301.0,0.0,11092.230161859607,69208.77
22980,2024-10-11 09:32:00,2,P135,C1077,1,12000.0,8606.0,3394.0,542.6666666666666,911.3924050632911,1939.94
22981,2025-06-01 10:07:00,10,P125,C0983,5,22500.0,15430.0,7070.0,992.3333333333334,332.3808234019502,5745.29
22982,2023-04-20 09:20:00,5,P125,C0310,2,9000.0,6172.0,2828.0,488.0,177.9827896738043,2162.02
22983,2023-03-10 16:40:00,5,P120,C0068,5,7500.0,5145.0,2355.0,488.0,291.3144813041877,1575.69
22984,2025-09-03 18:37:00,5,P110,C1083,1,24000.0,15039.0,8961.0,488.0,306.91772885283893,8166.08
22985,2024-12-11 11:33:00,9,P121,C0134,5,4000.0,2630.0,1370.0,488.0,203.4765453748356,678.52
22986,2023-01-27 10:12:00,3,P110,C0841,1,24000.0,15039.0,8961.0,488.0,327.1258694188916,8145.87
22987,2024-01-11 15:20:00,10,P136,C0015,2,5000.0,3212.0,1788.0,992.3333333333334,530.3052265385571,265.36
22988,2025-10-16 09:31:00,5,P120,C0588,3,4500.0,3087.0,1413.0,488.0,229.6154781692139,695.38
22989,2024-05-07 10:49:00,1,P123,C0497,1,9500.0,7113.0,2387.0,0.0,0.0,2387.0
22990,2023-08-28 15:01:00,4,P118,C0559,3,10500.0,7419.0,3081.0,488.0,766.1607509108896,1826.84
22991,2024-12-10 17:22:00,10,P119,C0440,2,5600.0,3390.0,2210.0,992.3333333333334,284.86716352476986,932.8
22992,2023-07-28 14:28:00,7,P119,C0495,2,5600.0,3390.0,2210.0,542.6666666666666,-296.28460417678485,1963.62
22993,2025-04-15 17:42:00,1,P110,C0746,1,24000.0,15039.0,8961.0,0.0,0.0,8961.0
22994,2023-02-04 11:14:00,2,P136,C0408,3,7500.0,4818.0,2682.0,542.6666666666666,746.1068702290077,1393.23
22995,2024-02-09 09:12:00,5,P121,C0851,1,800.0,526.0,274.0,488.0,53.450995532513375,-267.45
22996,2023-09-10 10:57:00,1,P109,C0561,1,42000.0,31127.0,10873.0,0.0,756.8523111612176,10116.15
22997,2024-03-24 17:35:00,2,P128,C1032,1,58000.0,37743.0,20257.0,542.6666666666666,784.1814409656733,18930.15
22998,2025-08-21 10:55:00,1,P108,C0009,1,48000.0,31082.0,16918.0,0.0,896.4033200122963,16021.6
22999,2023-12-15 11:18:00,9,P118,C0861,3,10500.0,7419.0,3081.0,488.0,796.6829885206563,1796.32
23000,2023-02-18 11:28:00,9,P136,C0498,1,2500.0,1606.0,894.0,488.0,248.70229007633588,157.3
23001,2024-05-14 13:18:00,5,P119,C0090,2,5600.0,3390.0,2210.0,488.0,143.33766370562833,1578.66
23002,2023-01-22 18:11:00,7,P137,C1101,3,6600.0,4266.0,2334.0,542.6666666666666,858.3383305929007,933.0
23003,2023-09-04 11:06:00,6,P100,C0717,1,125000.0,87901.0,37099.0,0.0,2252.5366403607663,34846.46
23004,2025-02-28 11:29:00,12,P120,C1016,1,1500.0,1029.0,471.0,992.3333333333334,85.87766822740582,-607.21
23005,2025-12-04 12:55:00,2,P119,C0576,5,14000.0,8475.0,5525.0,542.6666666666666,831.4729550640088,4150.86
23006,2025-11-28 13:36:00,1,P137,C0544,1,2200.0,1422.0,778.0,0.0,200.09790772532187,577.9
23007,2023-03-10 11:29:00,12,P127,C0355,1,9500.0,6907.0,2593.0,992.3333333333334,156.19778560644187,1444.47
23008,2023-11-21 09:32:00,2,P120,C0391,2,3000.0,2058.0,942.0,542.6666666666666,186.19752340682572,213.14
23009,2023-04-25 18:09:00,8,P137,C0435,2,4400.0,2844.0,1556.0,488.0,0.0,1068.0
23010,2024-08-09 18:44:00,5,P112,C0515,1,38000.0,25796.0,12204.0,488.0,-1054.827823941362,12770.83
23011,2025-02-09 09:00:00,2,P119,C0738,2,5600.0,3390.0,2210.0,542.6666666666666,320.6099613823151,1346.72
