trans_id,date,store_id,product_id,customer_id,quantity,total_revenue,month,unit_cost,city_id,region_name,shipping_cost,subcategory_id,category_id,category,allocated_marketing_dzd,product_total_cost,net_profit
19072,2024-12-26 12:18:00,2,P124,C0034,1,48000.0,2024-12,33033.0,7,North,0.0,7,3,audio,726.9507323568575,33033.0,14240.05
19073,2024-02-06 13:35:00,3,P119,C1034,5,14000.0,2024-02,1695.0,12,East,0.0,6,2,smartphones,935.3924218189841,8475.0,4589.61
19074,2024-05-14 09:43:00,1,P123,C0093,1,9500.0,2024-05,7113.0,12,East,0.0,7,3,audio,0.0,7113.0,2387.0
19075,2024-10-30 09:21:00,5,P125,C0386,2,9000.0,2024-10,3086.0,7,North,0.0,7,3,audio,178.81214970168142,6172.0,2649.19
19076,2025-06-13 15:33:00,2,P119,C0704,5,14000.0,2025-06,1695.0,3,East,0.0,6,2,smartphones,730.4478897502154,8475.0,4794.55
19077,2023-05-22 14:37:00,5,P121,C0977,2,1600.0,2023-05,526.0,2,West,0.0,6,2,smartphones,47.913910610517256,1052.0,500.09
19078,2024-06-01 15:22:00,3,P125,C0421,3,13500.0,2024-06,3086.0,6,East,0.0,7,3,audio,224.34098555313673,9258.0,4017.66
19079,2025-07-18 19:03:00,4,P118,C0047,2,7000.0,2025-07,2473.0,12,East,0.0,6,2,smartphones,408.25090941887385,4946.0,1645.75
19080,2023-03-24 11:14:00,4,P132,C1009,1,38000.0,2023-03,23961.0,6,East,0.0,13,5,printers,4422.325950938524,23961.0,9616.67
19081,2024-06-28 16:22:00,4,P117,C0854,1,290000.0,2024-06,209699.0,9,South,0.0,5,2,smartphones,10371.065461258106,209699.0,69929.93
19082,2024-08-09 09:10:00,1,P137,C0060,1,2200.0,2024-08,1422.0,6,East,0.0,15,5,printers,157.36319642635561,1422.0,620.64
19083,2025-08-21 09:55:00,3,P133,C1110,1,45000.0,2025-08,32905.0,6,East,0.0,13,5,printers,0.0,32905.0,12095.0
19084,2024-07-20 12:34:00,2,P124,C0870,1,48000.0,2024-07,33033.0,7,North,0.0,7,3,audio,1573.963505833084,33033.0,13393.04
19085,2025-01-03 15:11:00,8,P131,C0711,1,360000.0,2025-01,218747.0,12,East,0.0,12,4,cameras,11148.915871639203,218747.0,130104.08
19085,2025-01-03 15:11:00,8,P131,C0711,1,360000.0,2025-01,218747.0,12,East,0.0,12,4,cameras,6512.315698178665,218747.0,134740.68
19085,2025-01-03 15:11:00,8,P131,C0711,1,360000.0,2025-01,218747.0,12,East,0.0,12,4,cameras,17956.28794449263,218747.0,123296.71
19086,2025-02-24 10:21:00,3,P136,C0753,2,5000.0,2025-02,1606.0,11,East,0.0,15,5,printers,594.2707565255862,3212.0,1193.73
19087,2024-04-01 13:54:00,7,P101,C0891,1,260000.0,2024-04,167880.0,5,South,0.0,1,1,computers,5993.660765276985,167880.0,86126.34
19088,2024-03-16 17:52:00,4,P136,C0220,2,5000.0,2024-03,1606.0,12,East,0.0,15,5,printers,466.51669031439025,3212.0,1321.48
19089,2024-12-09 16:52:00,2,P126,C0684,1,24000.0,2024-12,17991.0,6,East,0.0,8,3,audio,363.47536617842877,17991.0,5645.52
19090,2023-01-12 11:29:00,7,P137,C0790,3,6600.0,2023-01,1422.0,4,East,0.0,15,5,printers,858.3383305929007,4266.0,1475.66
19091,2025-08-08 10:16:00,3,P131,C0164,1,360000.0,2025-08,218747.0,1,North,0.0,12,4,cameras,4857.263513513514,218747.0,136395.74
19092,2024-04-26 19:53:00,10,P137,C0748,1,2200.0,2024-04,1422.0,10,South,0.0,15,5,printers,146.31228300647462,1422.0,631.69
19093,2025-03-05 12:02:00,5,P121,C0648,2,1600.0,2025-03,526.0,10,South,0.0,6,2,smartphones,36.75318842244901,1052.0,511.25
19094,2025-02-01 16:12:00,8,P121,C0777,3,2400.0,2025-02,526.0,9,South,0.0,6,2,smartphones,137.4042691638493,1578.0,684.6
19095,2023-05-05 18:28:00,12,P136,C0673,3,7500.0,2023-05,1606.0,10,South,0.0,15,5,printers,925.3015941404567,4818.0,1756.7
19096,2025-04-30 18:28:00,4,P119,C0044,2,5600.0,2025-04,1695.0,7,North,0.0,6,2,smartphones,195.29764133283413,3390.0,2014.7
19097,2025-11-05 19:06:00,5,P137,C0662,1,2200.0,2025-11,1422.0,8,West,0.0,15,5,printers,200.09790772532187,1422.0,577.9
19098,2024-04-03 12:03:00,5,P128,C0155,1,58000.0,2024-04,37743.0,2,West,0.0,10,4,cameras,943.4014209591473,37743.0,19313.6
19099,2024-10-07 12:07:00,8,P136,C0125,3,7500.0,2024-10,1606.0,12,East,0.0,15,5,printers,569.620253164557,4818.0,2112.38
19100,2023-01-28 12:54:00,1,P117,C0365,1,290000.0,2023-01,209699.0,9,South,0.0,5,2,smartphones,12192.91592706148,209699.0,68108.08
19101,2023-07-04 13:26:00,8,P124,C1002,1,48000.0,2023-07,33033.0,12,East,0.0,7,3,audio,0.0,33033.0,14967.0
19102,2023-02-03 09:11:00,8,P120,C0297,1,1500.0,2023-02,1029.0,10,South,0.0,6,2,smartphones,83.835385766771,1029.0,387.16
19103,2025-09-17 13:09:00,6,P128,C1026,1,58000.0,2025-09,37743.0,6,East,0.0,10,4,cameras,899.3165638348363,37743.0,19357.68
19104,2023-11-11 13:08:00,1,P120,C1118,1,1500.0,2023-11,1029.0,10,South,0.0,6,2,smartphones,93.09876170341286,1029.0,377.9
19105,2024-09-02 09:57:00,8,P124,C1022,1,48000.0,2024-09,33033.0,4,East,0.0,7,3,audio,581.758824729647,33033.0,14385.24
19106,2024-08-22 17:43:00,2,P136,C0727,2,5000.0,2024-08,1606.0,8,West,0.0,15,5,printers,357.64362824171735,3212.0,1430.36
19107,2023-11-27 20:04:00,4,P108,C0502,1,48000.0,2023-11,31082.0,4,East,0.0,3,1,computers,1203.0379746835442,31082.0,15714.96
19108,2025-10-07 16:55:00,8,P119,C1195,2,5600.0,2025-10,1695.0,8,West,0.0,6,2,smartphones,0.0,3390.0,2210.0
19109,2025-05-27 18:19:00,1,P130,C0633,1,130000.0,2025-05,83075.0,2,West,0.0,12,4,cameras,2127.805611222445,83075.0,44797.19
19110,2025-11-01 10:06:00,11,P118,C0183,1,3500.0,2025-11,2473.0,2,West,0.0,6,2,smartphones,169.9368080217255,2473.0,857.06
19111,2023-09-24 15:49:00,11,P112,C1175,1,38000.0,2023-09,25796.0,11,East,0.0,4,2,smartphones,1453.464641898845,25796.0,10750.54
19112,2025-11-05 11:01:00,4,P108,C1071,1,48000.0,2025-11,31082.0,1,North,0.0,3,1,computers,1403.1436567164178,31082.0,15514.86
19113,2023-01-06 15:47:00,5,P120,C0152,3,4500.0,2023-01,1029.0,11,East,0.0,6,2,smartphones,189.20041955785058,3087.0,1223.8
19114,2024-02-15 10:22:00,1,P118,C0339,1,3500.0,2024-02,2473.0,11,East,0.0,6,2,smartphones,233.84810545474602,2473.0,793.15
19115,2025-06-27 18:32:00,9,P137,C0772,1,2200.0,2025-06,1422.0,2,West,0.0,15,5,printers,144.9894291754757,1422.0,633.01
19116,2025-06-05 15:32:00,2,P102,C0229,1,195000.0,2025-06,141052.0,3,East,0.0,1,1,computers,4600.485436893204,141052.0,49347.51
19117,2023-09-08 11:15:00,6,P125,C0498,1,4500.0,2023-09,3086.0,6,East,0.0,7,3,audio,116.9532770927969,3086.0,1297.05
19118,2025-03-28 15:57:00,3,P119,C0323,2,5600.0,2025-03,1695.0,3,East,0.0,6,2,smartphones,128.6361594785715,3390.0,2081.36
19119,2023-06-01 17:55:00,8,P118,C0551,5,17500.0,2023-06,2473.0,9,South,0.0,6,2,smartphones,556.8017366136035,12365.0,4578.2
19120,2023-10-30 20:02:00,2,P127,C0294,1,9500.0,2023-10,6907.0,7,North,0.0,8,3,audio,195.76439914671724,6907.0,2397.24
19121,2023-09-19 12:45:00,1,P134,C0844,1,28000.0,2023-09,17855.0,4,East,0.0,14,5,printers,1996.2806424344885,17855.0,8148.72
19122,2024-02-09 20:36:00,10,P133,C0274,1,45000.0,2024-02,32905.0,2,West,0.0,13,5,printers,4246.514221974345,32905.0,7848.49
19123,2024-06-04 16:29:00,9,P125,C0082,5,22500.0,2024-06,3086.0,7,North,0.0,7,3,audio,373.9016425885613,15430.0,6696.1
19124,2023-12-05 18:05:00,1,P126,C0970,1,24000.0,2023-12,17991.0,7,North,0.0,8,3,audio,776.9072164948454,17991.0,5232.09
19125,2025-09-17 09:10:00,1,P137,C0082,1,2200.0,2025-09,1422.0,7,North,0.0,15,5,printers,182.81545465156998,1422.0,595.18
19126,2025-04-06 17:45:00,5,P125,C0374,1,4500.0,2025-04,3086.0,3,East,0.0,7,3,audio,101.5185676392573,3086.0,1312.48
19127,2025-12-11 16:25:00,8,P119,C0468,1,2800.0,2025-12,1695.0,1,North,0.0,6,2,smartphones,166.29459101280176,1695.0,938.71
19128,2025-02-28 13:15:00,3,P125,C0213,5,22500.0,2025-02,3086.0,12,East,0.0,7,3,audio,0.0,15430.0,7070.0
19129,2023-09-04 10:21:00,9,P137,C1031,2,4400.0,2023-09,1422.0,7,North,0.0,15,5,printers,313.7012438111339,2844.0,1242.3
19130,2023-04-08 19:36:00,2,P129,C0310,1,68000.0,2023-04,46007.0,6,East,0.0,10,4,cameras,1634.3489813994686,46007.0,20358.65
19131,2023-01-27 13:10:00,10,P137,C0212,1,2200.0,2023-01,1422.0,12,East,0.0,15,5,printers,286.1127768643002,1422.0,491.89
19132,2023-03-26 15:54:00,10,P110,C0568,1,24000.0,2023-03,15039.0,3,East,0.0,3,1,computers,466.16162617749137,15039.0,8494.84
19133,2025-12-27 19:05:00,4,P121,C0298,1,800.0,2025-12,526.0,1,North,0.0,6,2,smartphones,47.51274028937193,526.0,226.49
19134,2025-07-14 15:45:00,5,P120,C0031,1,1500.0,2025-07,1029.0,12,East,0.0,6,2,smartphones,87.48233773261582,1029.0,383.52
19135,2024-03-31 13:05:00,2,P118,C0195,3,10500.0,2024-03,2473.0,8,West,0.0,6,2,smartphones,555.6523034647155,7419.0,2525.35
19136,2025-04-14 10:59:00,3,P127,C0608,1,9500.0,2025-04,6907.0,8,West,0.0,8,3,audio,214.31697612732094,6907.0,2378.68
19137,2024-01-06 19:57:00,5,P112,C0103,1,38000.0,2024-01,25796.0,12,East,0.0,4,2,smartphones,0.0,25796.0,12204.0
19138,2025-07-18 20:03:00,3,P118,C0575,2,7000.0,2025-07,2473.0,8,West,0.0,6,2,smartphones,408.25090941887385,4946.0,1645.75
19139,2023-06-25 14:01:00,7,P133,C0999,1,45000.0,2023-06,32905.0,1,North,0.0,13,5,printers,5225.10605566174,32905.0,6869.89
19140,2025-09-15 15:38:00,2,P123,C0385,1,9500.0,2025-09,7113.0,9,South,0.0,7,3,audio,228.73211009174312,7113.0,2158.27
19141,2024-06-03 10:53:00,11,P125,C0878,2,9000.0,2024-06,3086.0,1,North,0.0,7,3,audio,149.5606570354245,6172.0,2678.44
19142,2023-07-26 18:37:00,8,P125,C0011,2,9000.0,2023-07,3086.0,4,East,0.0,7,3,audio,0.0,6172.0,2828.0
19143,2025-01-25 14:38:00,8,P113,C0273,1,58000.0,2025-01,37157.0,12,East,0.0,4,2,smartphones,1842.0013739409203,37157.0,19001.0
19143,2025-01-25 14:38:00,8,P113,C0273,1,58000.0,2025-01,37157.0,12,East,0.0,4,2,smartphones,3343.3340966338446,37157.0,17499.67
19144,2023-05-29 13:45:00,5,P125,C0377,1,4500.0,2023-05,3086.0,11,East,0.0,7,3,audio,96.61627666183475,3086.0,1317.38
19145,2024-12-25 11:11:00,2,P137,C1064,3,6600.0,2024-12,1422.0,7,North,0.0,15,5,printers,789.7719540917418,4266.0,1544.23
19146,2023-09-27 10:02:00,5,P115,C0210,1,230000.0,2023-09,161913.0,8,West,0.0,5,2,smartphones,8797.285990440378,161913.0,59289.71
19147,2025-03-28 20:51:00,7,P118,C0662,3,10500.0,2025-03,2473.0,8,West,0.0,6,2,smartphones,241.19279902232157,7419.0,2839.81
19148,2023-05-22 18:28:00,7,P120,C0020,1,1500.0,2023-05,1029.0,5,South,0.0,6,2,smartphones,44.919291197359925,1029.0,426.08
19149,2024-07-08 18:43:00,6,P135,C0495,1,12000.0,2024-07,8606.0,12,East,0.0,14,5,printers,892.1719774104456,8606.0,2501.83
19150,2025-01-06 09:14:00,6,P120,C0314,3,4500.0,2025-01,1029.0,1,North,0.0,6,2,smartphones,142.91389970231282,3087.0,1270.09
19150,2025-01-06 09:14:00,6,P120,C0314,3,4500.0,2025-01,1029.0,1,North,0.0,6,2,smartphones,259.3966109457293,3087.0,1153.6
19151,2025-08-22 15:58:00,9,P137,C0967,2,4400.0,2025-08,1422.0,2,West,0.0,15,5,printers,0.0,2844.0,1556.0
19152,2024-06-22 10:36:00,11,P125,C0320,1,4500.0,2024-06,3086.0,10,South,0.0,7,3,audio,74.78032851771225,3086.0,1339.22
19153,2024-03-06 13:45:00,12,P115,C0579,1,230000.0,2024-03,161913.0,12,East,0.0,5,2,smartphones,12171.431409227102,161913.0,55915.57
19154,2024-08-11 09:27:00,3,P123,C0493,1,9500.0,2024-08,7113.0,11,East,0.0,7,3,audio,255.36372114712057,7113.0,2131.64
19155,2024-05-19 09:56:00,8,P112,C0592,1,38000.0,2024-05,25796.0,7,North,0.0,4,2,smartphones,972.6484322881922,25796.0,11231.35
19156,2025-01-30 14:47:00,1,P135,C1135,1,12000.0,2025-01,8606.0,6,East,0.0,14,5,printers,1326.1350629530714,8606.0,2067.86
19157,2023-08-25 18:31:00,3,P120,C0842,5,7500.0,2023-08,1029.0,6,East,0.0,6,2,smartphones,547.257679222064,5145.0,1807.74
19158,2025-02-06 16:31:00,9,P120,C0860,5,7500.0,2025-02,1029.0,7,North,0.0,6,2,smartphones,429.38834113702916,5145.0,1925.61
19159,2024-03-05 11:24:00,2,P125,C1028,1,4500.0,2024-03,3086.0,12,East,0.0,7,3,audio,116.06838744012772,3086.0,1297.93
19160,2023-09-16 17:37:00,11,P110,C0197,1,24000.0,2023-09,15039.0,7,North,0.0,3,1,computers,432.4870349492672,15039.0,8528.51
19161,2023-08-27 13:00:00,5,P137,C0150,3,6600.0,2023-08,1422.0,6,East,0.0,15,5,printers,535.0078535206211,4266.0,1798.99
19162,2023-07-26 13:51:00,1,P136,C0414,5,12500.0,2023-07,1606.0,7,North,0.0,15,5,printers,1358.6893831034006,8030.0,3111.31
19163,2025-05-30 19:36:00,8,P134,C1026,1,28000.0,2025-05,17855.0,6,East,0.0,14,5,printers,2955.41890142408,17855.0,7189.58
19164,2025-07-11 12:05:00,6,P118,C0610,1,3500.0,2025-07,2473.0,1,North,0.0,6,2,smartphones,204.12545470943692,2473.0,822.87
19165,2025-08-03 20:45:00,10,P136,C0164,2,5000.0,2025-08,1606.0,1,North,0.0,15,5,printers,0.0,3212.0,1788.0
19166,2025-03-03 18:15:00,3,P136,C0437,3,7500.0,2025-03,1606.0,8,West,0.0,15,5,printers,366.9057341889434,4818.0,2315.09
19167,2024-06-02 14:14:00,2,P118,C0743,1,3500.0,2024-06,2473.0,1,North,0.0,6,2,smartphones,125.16803142897714,2473.0,901.83
19168,2024-02-07 17:13:00,2,P131,C1089,1,360000.0,2024-02,218747.0,12,East,0.0,12,4,cameras,8423.319327731093,218747.0,132829.68
19169,2025-12-23 16:17:00,4,P123,C0025,1,9500.0,2025-12,7113.0,9,South,0.0,7,3,audio,197.27512790889585,7113.0,2189.72
19170,2024-04-26 15:19:00,5,P120,C0757,2,3000.0,2024-04,1029.0,8,West,0.0,6,2,smartphones,220.3131022078661,2058.0,721.69
19171,2023-10-11 15:03:00,1,P126,C0288,1,24000.0,2023-10,17991.0,4,East,0.0,8,3,audio,494.5626925811804,17991.0,5514.44
19172,2025-10-17 12:42:00,5,P137,C0099,1,2200.0,2025-10,1422.0,8,West,0.0,15,5,printers,204.27470534904805,1422.0,573.73
19173,2024-12-14 09:49:00,2,P117,C0084,1,290000.0,2024-12,209699.0,11,East,0.0,5,2,smartphones,14752.04953967558,209699.0,65548.95
19174,2025-11-23 09:07:00,6,P136,C0867,1,2500.0,2025-11,1606.0,4,East,0.0,15,5,printers,227.38398605150218,1606.0,666.62
19175,2023-11-09 10:52:00,9,P108,C0585,1,48000.0,2023-11,31082.0,4,East,0.0,3,1,computers,1203.0379746835442,31082.0,15714.96
19176,2025-12-02 13:54:00,4,P112,C0710,1,38000.0,2025-12,25796.0,6,East,0.0,4,2,smartphones,2256.855163745167,25796.0,9947.14
19177,2023-11-16 15:39:00,7,P120,C1093,2,3000.0,2023-11,1029.0,2,West,0.0,6,2,smartphones,186.19752340682572,2058.0,755.8
19178,2023-07-17 18:12:00,7,P121,C0879,3,2400.0,2023-07,526.0,11,East,0.0,6,2,smartphones,0.0,1578.0,822.0
19179,2023-12-17 12:18:00,4,P104,C0850,1,310000.0,2023-12,196558.0,8,West,0.0,1,1,computers,4663.554593153994,196558.0,108778.45
19180,2024-09-14 18:20:00,3,P120,C0173,3,4500.0,2024-09,1029.0,2,West,0.0,6,2,smartphones,188.158673344206,3087.0,1224.84
19181,2024-10-23 17:08:00,9,P136,C0418,3,7500.0,2024-10,1606.0,8,West,0.0,15,5,printers,569.620253164557,4818.0,2112.38
19182,2023-08-07 18:14:00,6,P136,C0019,5,12500.0,2023-08,1606.0,4,East,0.0,15,5,printers,1013.2724498496613,8030.0,3456.73
19183,2025-02-20 17:03:00,11,P137,C0263,1,2200.0,2025-02,1422.0,5,South,0.0,15,5,printers,261.4791328712579,1422.0,516.52
19184,2025-03-08 18:09:00,10,P135,C0191,1,12000.0,2025-03,8606.0,9,South,0.0,14,5,printers,587.0491747023094,8606.0,2806.95
19185,2024-07-21 13:38:00,10,P125,C0174,1,4500.0,2024-07,3086.0,12,East,0.0,7,3,audio,147.55907867185164,3086.0,1266.44
19186,2025-10-05 19:38:00,3,P137,C0158,2,4400.0,2025-10,1422.0,4,East,0.0,15,5,printers,408.5494106980961,2844.0,1147.45
19187,2025-09-05 09:21:00,1,P118,C0248,3,10500.0,2025-09,2473.0,2,West,0.0,6,2,smartphones,421.4021383887959,7419.0,2659.6
19188,2023-08-22 09:01:00,10,P125,C0793,3,13500.0,2023-08,3086.0,2,West,0.0,7,3,audio,157.5670783645656,9258.0,4084.43
19189,2023-12-31 19:28:00,1,P102,C0185,1,195000.0,2023-12,141052.0,4,East,0.0,1,1,computers,2933.5262763388023,141052.0,51014.47
19190,2025-07-15 14:22:00,3,P125,C0503,3,13500.0,2025-07,3086.0,7,North,0.0,7,3,audio,174.11288750243713,9258.0,4067.89
19191,2024-01-30 18:33:00,1,P120,C0036,2,3000.0,2024-01,1029.0,9,South,0.0,6,2,smartphones,0.0,2058.0,942.0
19192,2025-11-26 17:25:00,8,P111,C0298,1,185000.0,2025-11,117065.0,1,North,0.0,4,2,smartphones,8982.374138291207,117065.0,58952.63
19193,2025-05-06 14:15:00,4,P123,C0354,1,9500.0,2025-05,7113.0,2,West,0.0,7,3,audio,258.6789370507515,7113.0,2128.32
19194,2023-02-14 13:32:00,8,P125,C0638,3,13500.0,2023-02,3086.0,2,West,0.0,7,3,audio,186.23511582593636,9258.0,4055.76
19195,2023-10-04 16:02:00,2,P130,C1116,1,130000.0,2023-10,83075.0,8,West,0.0,12,4,cameras,2421.4556962025317,83075.0,44503.54
19196,2024-05-21 17:51:00,3,P119,C0152,2,5600.0,2024-05,1695.0,11,East,0.0,6,2,smartphones,143.33766370562833,3390.0,2066.66
19197,2023-10-07 14:34:00,3,P108,C0715,1,48000.0,2023-10,31082.0,2,West,0.0,3,1,computers,899.0109890109891,31082.0,16018.99
19198,2025-08-20 11:52:00,7,P106,C1091,1,320000.0,2025-08,198987.0,10,South,0.0,2,1,computers,5976.022133415309,198987.0,115036.98
19199,2025-08-14 19:38:00,5,P127,C0907,1,9500.0,2025-08,6907.0,8,West,0.0,8,3,audio,298.88137963178747,6907.0,2294.12
19200,2024-07-13 13:52:00,8,P136,C0437,2,5000.0,2024-07,1606.0,8,West,0.0,15,5,printers,371.738323921019,3212.0,1416.26
19201,2025-06-03 17:50:00,2,P137,C0918,5,11000.0,2025-06,1422.0,8,West,0.0,15,5,printers,724.9471458773785,7110.0,3165.05
19202,2023-06-11 17:24:00,3,P106,C0130,1,320000.0,2023-06,198987.0,12,East,0.0,2,1,computers,5096.741391264155,198987.0,115916.26
19203,2024-01-04 10:45:00,5,P108,C0591,1,48000.0,2024-01,31082.0,10,South,0.0,3,1,computers,893.455892440664,31082.0,16024.54
19204,2025-05-11 15:20:00,8,P120,C1038,2,3000.0,2025-05,1029.0,3,East,0.0,6,2,smartphones,82.31116076772675,2058.0,859.69
19205,2023-09-10 12:09:00,6,P136,C0777,2,5000.0,2023-09,1606.0,9,South,0.0,15,5,printers,356.4786861490158,3212.0,1431.52
19206,2024-10-11 09:10:00,4,P137,C0974,1,2200.0,2024-10,1422.0,6,East,0.0,15,5,printers,167.08860759493672,1422.0,610.91
19207,2023-11-15 12:39:00,7,P113,C1066,1,58000.0,2023-11,37157.0,2,West,0.0,4,2,smartphones,3599.8187858652973,37157.0,17243.18
19208,2024-09-13 09:51:00,4,P133,C0190,1,45000.0,2024-09,32905.0,10,South,0.0,13,5,printers,3816.2333983760304,32905.0,8278.77
19209,2023-01-19 17:12:00,1,P121,C0045,1,800.0,2023-01,526.0,1,North,0.0,6,2,smartphones,33.63563014361788,526.0,240.36
19210,2024-07-14 15:26:00,3,P121,C0670,1,800.0,2024-07,526.0,4,East,0.0,6,2,smartphones,32.68220200775559,526.0,241.32
19211,2025-05-17 17:12:00,2,P121,C0355,3,2400.0,2025-05,526.0,3,East,0.0,6,2,smartphones,65.84892861418139,1578.0,756.15
19212,2023-01-11 12:32:00,6,P126,C1060,1,24000.0,2023-01,17991.0,6,East,0.0,8,3,audio,666.8622507449004,17991.0,5342.14
19213,2023-09-29 18:37:00,4,P131,C0287,1,360000.0,2023-09,218747.0,10,South,0.0,12,4,cameras,3850.996015936255,218747.0,137402.0
19214,2023-07-18 19:42:00,5,P127,C0634,1,9500.0,2023-07,6907.0,11,East,0.0,8,3,audio,0.0,6907.0,2593.0
19215,2024-06-11 17:54:00,6,P110,C0605,1,24000.0,2024-06,15039.0,6,East,0.0,3,1,computers,568.9506880733945,15039.0,8392.05
19216,2023-07-07 16:35:00,7,P137,C0650,1,2200.0,2023-07,1422.0,10,South,0.0,15,5,printers,239.12933142619852,1422.0,538.87
19217,2025-03-19 12:43:00,6,P120,C1034,2,3000.0,2025-03,1029.0,12,East,0.0,6,2,smartphones,68.91222829209188,2058.0,873.09
19218,2025-03-28 12:25:00,7,P118,C0631,1,3500.0,2025-03,2473.0,2,West,0.0,6,2,smartphones,80.39759967410718,2473.0,946.6
19219,2023-09-26 11:41:00,2,P119,C0914,3,8400.0,2023-09,1695.0,10,South,0.0,6,2,smartphones,321.29218399869205,5085.0,2993.71
19220,2023-12-22 10:28:00,2,P137,C1145,1,2200.0,2023-12,1422.0,6,East,0.0,15,5,printers,188.7125748502994,1422.0,589.29
19221,2025-04-07 14:23:00,6,P102,C0542,1,195000.0,2025-04,141052.0,11,East,0.0,1,1,computers,0.0,141052.0,53948.0
19222,2023-12-01 18:25:00,7,P113,C0122,1,58000.0,2023-12,37157.0,8,West,0.0,4,2,smartphones,4400.725079447435,37157.0,16442.27
19223,2024-12-03 10:38:00,4,P109,C1195,1,42000.0,2024-12,31127.0,8,West,0.0,3,1,computers,871.6810344827586,31127.0,10001.32
19224,2023-07-23 10:35:00,1,P137,C0995,1,2200.0,2023-07,1422.0,11,East,0.0,15,5,printers,239.12933142619852,1422.0,538.87
19225,2023-01-26 18:12:00,4,P134,C0940,1,28000.0,2023-01,17855.0,2,West,0.0,14,5,printers,3641.435341909276,17855.0,6503.56
19226,2024-12-21 15:35:00,3,P119,C0045,5,14000.0,2024-12,1695.0,1,North,0.0,6,2,smartphones,712.1679088119246,8475.0,4812.83
19227,2025-08-17 18:18:00,3,P125,C0671,1,4500.0,2025-08,3086.0,8,West,0.0,7,3,audio,141.57539035189933,3086.0,1272.42
19228,2024-06-13 18:52:00,10,P128,C1176,1,58000.0,2024-06,37743.0,3,East,0.0,10,4,cameras,779.8411497730712,37743.0,19477.16
19229,2024-11-25 09:10:00,5,P120,C0457,3,4500.0,2024-11,1029.0,3,East,0.0,6,2,smartphones,309.2500253296473,3087.0,1103.75
19230,2025-10-19 19:53:00,1,P112,C0037,1,38000.0,2025-10,25796.0,12,East,0.0,4,2,smartphones,0.0,25796.0,12204.0
19231,2024-09-25 09:10:00,3,P118,C0683,3,10500.0,2024-09,2473.0,5,South,0.0,6,2,smartphones,439.036904469814,7419.0,2641.96
19232,2025-01-13 19:19:00,2,P110,C0951,1,24000.0,2025-01,15039.0,9,South,0.0,3,1,computers,394.4440778620917,15039.0,8566.56
19232,2025-01-13 19:19:00,2,P110,C0951,1,24000.0,2025-01,15039.0,9,South,0.0,3,1,computers,505.6153084790498,15039.0,8455.38
19233,2025-12-09 19:50:00,6,P125,C0790,3,13500.0,2025-12,3086.0,4,East,0.0,7,3,audio,280.3383396600099,9258.0,3961.66
19234,2024-04-09 11:21:00,1,P121,C0815,5,4000.0,2024-04,526.0,4,East,0.0,6,2,smartphones,293.75080294382144,2630.0,1076.25
19235,2023-05-07 20:12:00,4,P113,C1102,1,58000.0,2023-05,37157.0,5,South,0.0,4,2,smartphones,1736.8792596312505,37157.0,19106.12
19236,2023-10-25 14:59:00,8,P119,C1166,2,5600.0,2023-10,1695.0,3,East,0.0,6,2,smartphones,249.42991631799163,3390.0,1960.57
19237,2025-04-10 17:16:00,2,P118,C0089,1,3500.0,2025-04,2473.0,12,East,0.0,6,2,smartphones,122.06102583302133,2473.0,904.94
19238,2024-05-14 11:47:00,6,P121,C0306,5,4000.0,2024-05,526.0,1,North,0.0,6,2,smartphones,102.38404550402022,2630.0,1267.62
19239,2025-12-01 20:33:00,5,P109,C1094,1,42000.0,2025-12,31127.0,5,South,0.0,3,1,computers,0.0,31127.0,10873.0
19240,2025-11-30 13:04:00,4,P136,C0323,5,12500.0,2025-11,1606.0,3,East,0.0,15,5,printers,1136.9199302575107,8030.0,3333.08
19241,2024-06-30 11:43:00,6,P126,C0052,1,24000.0,2024-06,17991.0,9,South,0.0,8,3,audio,398.828418761132,17991.0,5610.17
19242,2025-07-03 09:04:00,7,P137,C0159,2,4400.0,2025-07,1422.0,10,South,0.0,15,5,printers,296.081402124703,2844.0,1259.92
19243,2025-08-30 10:18:00,6,P102,C1180,1,195000.0,2025-08,141052.0,6,East,0.0,1,1,computers,3641.638487549954,141052.0,50306.36
19244,2023-01-14 17:30:00,1,P137,C0561,5,11000.0,2023-01,1422.0,3,East,0.0,15,5,printers,1430.563884321501,7110.0,2459.44
19245,2025-02-07 19:27:00,1,P135,C0782,1,12000.0,2025-02,8606.0,8,West,0.0,14,5,printers,1426.249815661407,8606.0,1967.75
19246,2025-02-21 18:56:00,1,P119,C0286,1,2800.0,2025-02,1695.0,7,North,0.0,6,2,smartphones,160.30498069115754,1695.0,944.7
19247,2023-05-15 11:18:00,5,P125,C0810,1,4500.0,2023-05,3086.0,10,South,0.0,7,3,audio,96.61627666183475,3086.0,1317.38
19248,2023-02-22 15:52:00,3,P137,C0711,1,2200.0,2023-02,1422.0,12,East,0.0,15,5,printers,218.85801526717555,1422.0,559.14
19249,2024-05-05 16:09:00,2,P136,C0624,1,2500.0,2024-05,1606.0,10,South,0.0,15,5,printers,137.91982946864928,1606.0,756.08
19250,2025-04-27 10:06:00,8,P125,C0683,1,4500.0,2025-04,3086.0,5,South,0.0,7,3,audio,101.5185676392573,3086.0,1312.48
19251,2024-02-28 18:35:00,6,P118,C0109,2,7000.0,2024-02,2473.0,8,West,0.0,6,2,smartphones,467.69621090949204,4946.0,1586.3
